itemset support
"INAT_11 SEXE_2 STOCD_10 ==> SANI_2" " 366783 #CONF: 0.9811596839171165"
"SEXE_2 STOCD_10 ==> INAT_11 SANI_2" " 366783 #CONF: 0.8989360789571074"
"SANI_2 STOCD_10 TACT_11 ==> INAT_11" " 303390 #CONF: 0.9160685654932108"
"INAT_11 STOCD_10 TACT_11 ==> SANI_2" " 303390 #CONF: 0.9838760936821009"
"STOCD_10 TACT_11 ==> INAT_11 SANI_2" " 303390 #CONF: 0.8992743914729142"
"ASCEN_2 CMBL_2 GARL_1 INAT_11 ==> CATL_1" " 321797 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 GARL_1 ==> INAT_11" " 321797 #CONF: 0.8924798580006379"
"ASCEN_2 CMBL_2 GARL_1 ==> CATL_1 INAT_11" " 321797 #CONF: 0.8924798580006379"
"ASCEN_2 CMBL_2 GARL_1 SANI_2 ==> CATL_1" " 352979 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 GARL_1 ==> SANI_2" " 352979 #CONF: 0.9789607976370419"
"ASCEN_2 CMBL_2 GARL_1 ==> CATL_1 SANI_2" " 352979 #CONF: 0.9789607976370419"
"ASCEN_2 CMBL_2 INAT_11 SANI_2 ==> CATL_1" " 466409 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 SANI_2 ==> INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CATL_1 CMBL_2 INAT_11 ==> SANI_2" " 466409 #CONF: 0.9755306332460448"
"ASCEN_2 CMBL_2 SANI_2 ==> CATL_1 INAT_11" " 466409 #CONF: 0.8748192343978888"
"ASCEN_2 CMBL_2 INAT_11 ==> CATL_1 SANI_2" " 466409 #CONF: 0.9755306332460448"
"ASCEN_2 CMBL_2 NA38_ZZ SANI_2 ==> CATL_1" " 318575 #CONF: 1.0"
"ASCEN_2 CATL_1 CMBL_2 NA38_ZZ ==> SANI_2" " 318575 #CONF: 0.9683866555209363"
"ASCEN_2 CMBL_2 NA38_ZZ ==> CATL_1 SANI_2" " 318575 #CONF: 0.9683866555209363"
"CATL_1 COUPLE_1 GARL_1 INAT_11 ==> ASCEN_2" " 418751 #CONF: 0.9020004437293079"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 ==> CATL_1" " 418751 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 GARL_1 ==> INAT_11" " 418751 #CONF: 0.8909538875283775"
"COUPLE_1 GARL_1 INAT_11 ==> ASCEN_2 CATL_1" " 418751 #CONF: 0.9020004437293079"
"ASCEN_2 COUPLE_1 GARL_1 ==> CATL_1 INAT_11" " 418751 #CONF: 0.8909538875283775"
"CATL_1 COUPLE_1 GARL_1 SANI_2 ==> ASCEN_2" " 461254 #CONF: 0.8941093004006738"
"ASCEN_2 COUPLE_1 GARL_1 SANI_2 ==> CATL_1" " 461254 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 GARL_1 ==> SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 GARL_1 SANI_2 ==> ASCEN_2 CATL_1" " 461254 #CONF: 0.8941093004006738"
"CATL_1 COUPLE_1 GARL_1 ==> ASCEN_2 SANI_2" " 461254 #CONF: 0.8765121484955476"
"ASCEN_2 COUPLE_1 GARL_1 ==> CATL_1 SANI_2" " 461254 #CONF: 0.9813852252006902"
"COUPLE_1 GARL_1 ==> ASCEN_2 CATL_1 SANI_2" " 461254 #CONF: 0.8765121484955476"
"CATL_1 COUPLE_1 GARL_1 STOCD_10 ==> ASCEN_2" " 366101 #CONF: 0.9441944194419442"
"ASCEN_2 COUPLE_1 GARL_1 STOCD_10 ==> CATL_1" " 366101 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 STOCD_10 ==> GARL_1" " 366101 #CONF: 0.8521547048773561"
"COUPLE_1 GARL_1 STOCD_10 ==> ASCEN_2 CATL_1" " 366101 #CONF: 0.9441944194419442"
"ASCEN_2 COUPLE_1 STOCD_10 ==> CATL_1 GARL_1" " 366101 #CONF: 0.8521547048773561"
"CATL_1 COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2" " 514349 #CONF: 0.8918367346938776"
"ASCEN_2 COUPLE_1 INAT_11 SANI_2 ==> CATL_1" " 514349 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 SANI_2 ==> INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 CATL_1 COUPLE_1 INAT_11 ==> SANI_2" " 514349 #CONF: 0.9805453775969681"
"COUPLE_1 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 514349 #CONF: 0.8918367346938776"
"CATL_1 COUPLE_1 INAT_11 ==> ASCEN_2 SANI_2" " 514349 #CONF: 0.8741039715854052"
"ASCEN_2 COUPLE_1 SANI_2 ==> CATL_1 INAT_11" " 514349 #CONF: 0.873338132867869"
"ASCEN_2 COUPLE_1 INAT_11 ==> CATL_1 SANI_2" " 514349 #CONF: 0.9805453775969681"
"ASCEN_2 CATL_1 COUPLE_1 ==> INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"COUPLE_1 INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 514349 #CONF: 0.8695510311727085"
"ASCEN_2 COUPLE_1 ==> CATL_1 INAT_11 SANI_2" " 514349 #CONF: 0.8525055607304695"
"CATL_1 COUPLE_1 INAT_11 STOCD_10 ==> ASCEN_2" " 386655 #CONF: 0.9465192336879623"
"ASCEN_2 COUPLE_1 INAT_11 STOCD_10 ==> CATL_1" " 386655 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 STOCD_10 ==> INAT_11" " 386655 #CONF: 0.8999972068209433"
"COUPLE_1 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1" " 386655 #CONF: 0.9465192336879623"
"ASCEN_2 COUPLE_1 STOCD_10 ==> CATL_1 INAT_11" " 386655 #CONF: 0.8999972068209433"
"CATL_1 COUPLE_1 INAT_11 TACT_11 ==> ASCEN_2" " 307159 #CONF: 0.8965345133053324"
"ASCEN_2 COUPLE_1 INAT_11 TACT_11 ==> CATL_1" " 307159 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 TACT_11 ==> INAT_11" " 307159 #CONF: 0.8931429335752585"
"COUPLE_1 INAT_11 TACT_11 ==> ASCEN_2 CATL_1" " 307159 #CONF: 0.8937666585192686"
"ASCEN_2 COUPLE_1 TACT_11 ==> CATL_1 INAT_11" " 307159 #CONF: 0.8931429335752585"
"CATL_1 COUPLE_1 SANI_2 SEXE_1 ==> ASCEN_2" " 295045 #CONF: 0.8744820595505551"
"ASCEN_2 COUPLE_1 SANI_2 SEXE_1 ==> CATL_1" " 295045 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 SEXE_1 ==> SANI_2" " 295045 #CONF: 0.9760361773005303"
"COUPLE_1 SANI_2 SEXE_1 ==> ASCEN_2 CATL_1" " 295045 #CONF: 0.8744820595505551"
"CATL_1 COUPLE_1 SEXE_1 ==> ASCEN_2 SANI_2" " 295045 #CONF: 0.8518719557440616"
"ASCEN_2 COUPLE_1 SEXE_1 ==> CATL_1 SANI_2" " 295045 #CONF: 0.9760361773005303"
"CATL_1 COUPLE_1 SANI_2 STOCD_10 ==> ASCEN_2" " 421740 #CONF: 0.942650615335786"
"ASCEN_2 COUPLE_1 SANI_2 STOCD_10 ==> CATL_1" " 421740 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 STOCD_10 ==> SANI_2" " 421740 #CONF: 0.9816627794924794"
"COUPLE_1 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 421740 #CONF: 0.942650615335786"
"CATL_1 COUPLE_1 STOCD_10 ==> ASCEN_2 SANI_2" " 421740 #CONF: 0.9251281061350555"
"ASCEN_2 COUPLE_1 STOCD_10 ==> CATL_1 SANI_2" " 421740 #CONF: 0.9816627794924794"
"COUPLE_1 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 421740 #CONF: 0.9251281061350555"
"CATL_1 COUPLE_1 SANI_2 TACT_11 ==> ASCEN_2" " 336952 #CONF: 0.8837065361636952"
"ASCEN_2 COUPLE_1 SANI_2 TACT_11 ==> CATL_1" " 336952 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_1 TACT_11 ==> SANI_2" " 336952 #CONF: 0.9797736603975482"
"COUPLE_1 SANI_2 TACT_11 ==> ASCEN_2 CATL_1" " 336952 #CONF: 0.8837065361636952"
"CATL_1 COUPLE_1 TACT_11 ==> ASCEN_2 SANI_2" " 336952 #CONF: 0.8642165927575002"
"ASCEN_2 COUPLE_1 TACT_11 ==> CATL_1 SANI_2" " 336952 #CONF: 0.9797736603975482"
"COUPLE_1 TACT_11 ==> ASCEN_2 CATL_1 SANI_2" " 336952 #CONF: 0.8615142310721116"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 ==> CATL_1" " 302067 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 ==> COUPLE_2" " 302067 #CONF: 0.8858581533661009"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 ==> INAT_11" " 302067 #CONF: 0.9216159483521379"
"ASCEN_2 CS1_8 INAT_11 ==> CATL_1 COUPLE_2" " 302067 #CONF: 0.8858581533661009"
"ASCEN_2 COUPLE_2 CS1_8 ==> CATL_1 INAT_11" " 302067 #CONF: 0.9216159483521379"
"ASCEN_2 COUPLE_2 CS1_8 NA38_ZZ ==> CATL_1" " 327758 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ ==> COUPLE_2" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 ==> NA38_ZZ" " 327758 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ ==> CATL_1 COUPLE_2" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 COUPLE_2 CS1_8 ==> CATL_1 NA38_ZZ" " 327758 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 ==> COUPLE_2 NA38_ZZ" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 CS1_8 ==> CATL_1 COUPLE_2 NA38_ZZ" " 327758 #CONF: 0.8562009378142919"
"ASCEN_2 COUPLE_2 CS1_8 SANI_2 ==> CATL_1" " 317852 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 ==> COUPLE_2" " 317852 #CONF: 0.8575460066423313"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 ==> SANI_2" " 317852 #CONF: 0.9697764814283709"
"ASCEN_2 CS1_8 SANI_2 ==> CATL_1 COUPLE_2" " 317852 #CONF: 0.8575460066423313"
"ASCEN_2 COUPLE_2 CS1_8 ==> CATL_1 SANI_2" " 317852 #CONF: 0.9697764814283709"
"CATL_1 COUPLE_2 GARL_1 INAT_11 ==> ASCEN_2" " 364670 #CONF: 0.8507466516737549"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 ==> CATL_1" " 364670 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 ==> INAT_11" " 364670 #CONF: 0.9415722736180574"
"COUPLE_2 GARL_1 INAT_11 ==> ASCEN_2 CATL_1" " 364670 #CONF: 0.8507466516737549"
"ASCEN_2 COUPLE_2 GARL_1 ==> CATL_1 INAT_11" " 364670 #CONF: 0.9415722736180574"
"ASCEN_2 COUPLE_2 GARL_1 SANI_2 ==> CATL_1" " 377888 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 ==> SANI_2" " 377888 #CONF: 0.9757009442317176"
"ASCEN_2 COUPLE_2 GARL_1 ==> CATL_1 SANI_2" " 377888 #CONF: 0.9757009442317176"
"ASCEN_2 COUPLE_2 INAT_11 NA38_ZZ ==> CATL_1" " 413791 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ ==> INAT_11" " 413791 #CONF: 0.9170777870861646"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> CATL_1 INAT_11" " 413791 #CONF: 0.9170777870861646"
"ASCEN_2 COUPLE_2 INAT_11 SANI_2 ==> CATL_1" " 534674 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 SANI_2 ==> INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 ==> SANI_2" " 534674 #CONF: 0.9698333953074977"
"ASCEN_2 COUPLE_2 SANI_2 ==> CATL_1 INAT_11" " 534674 #CONF: 0.9211132454153136"
"ASCEN_2 COUPLE_2 INAT_11 ==> CATL_1 SANI_2" " 534674 #CONF: 0.9698333953074977"
"ASCEN_2 CATL_1 COUPLE_2 ==> INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"ASCEN_2 COUPLE_2 ==> CATL_1 INAT_11 SANI_2" " 534674 #CONF: 0.8903769006982479"
"CATL_1 COUPLE_2 INAT_11 STOCD_10 ==> ASCEN_2" " 298063 #CONF: 0.9196863853473705"
"ASCEN_2 COUPLE_2 INAT_11 STOCD_10 ==> CATL_1" " 298063 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 STOCD_10 ==> INAT_11" " 298063 #CONF: 0.9497382399143505"
"COUPLE_2 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1" " 298063 #CONF: 0.9196863853473705"
"CATL_1 COUPLE_2 STOCD_10 ==> ASCEN_2 INAT_11" " 298063 #CONF: 0.8710962387117515"
"ASCEN_2 COUPLE_2 STOCD_10 ==> CATL_1 INAT_11" " 298063 #CONF: 0.9497382399143505"
"COUPLE_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 298063 #CONF: 0.8710962387117515"
"ASCEN_2 COUPLE_2 NA38_ZZ SANI_2 ==> CATL_1" " 436001 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ ==> SANI_2" " 436001 #CONF: 0.966301423296676"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> CATL_1 SANI_2" " 436001 #CONF: 0.966301423296676"
"ASCEN_2 COUPLE_2 SANI_2 SEXE_2 ==> CATL_1" " 304392 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 SEXE_2 ==> SANI_2" " 304392 #CONF: 0.9691080723984782"
"ASCEN_2 COUPLE_2 SEXE_2 ==> CATL_1 SANI_2" " 304392 #CONF: 0.9691080723984782"
"CATL_1 COUPLE_2 SANI_2 STOCD_10 ==> ASCEN_2" " 305989 #CONF: 0.9174697314055782"
"ASCEN_2 COUPLE_2 SANI_2 STOCD_10 ==> CATL_1" " 305989 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 STOCD_10 ==> SANI_2" " 305989 #CONF: 0.9749933882875506"
"COUPLE_2 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 305989 #CONF: 0.9174697314055782"
"CATL_1 COUPLE_2 STOCD_10 ==> ASCEN_2 SANI_2" " 305989 #CONF: 0.8942601630768332"
"ASCEN_2 COUPLE_2 STOCD_10 ==> CATL_1 SANI_2" " 305989 #CONF: 0.9749933882875506"
"COUPLE_2 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 305989 #CONF: 0.8942601630768332"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ ==> CATL_1" " 340988 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ ==> INAT_11" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CATL_1 CS1_8 INAT_11 ==> NA38_ZZ" " 340988 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ ==> CATL_1 INAT_11" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CS1_8 INAT_11 ==> CATL_1 NA38_ZZ" " 340988 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 ==> INAT_11 NA38_ZZ" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CS1_8 ==> CATL_1 INAT_11 NA38_ZZ" " 340988 #CONF: 0.8907616149214352"
"ASCEN_2 CS1_8 INAT_11 SANI_2 ==> CATL_1" " 331737 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 ==> INAT_11" " 331737 #CONF: 0.8950069202191807"
"ASCEN_2 CATL_1 CS1_8 INAT_11 ==> SANI_2" " 331737 #CONF: 0.9728700130209861"
"ASCEN_2 CS1_8 SANI_2 ==> CATL_1 INAT_11" " 331737 #CONF: 0.8950069202191807"
"ASCEN_2 CS1_8 INAT_11 ==> CATL_1 SANI_2" " 331737 #CONF: 0.9728700130209861"
"ASCEN_2 CATL_1 CS1_8 ==> INAT_11 SANI_2" " 331737 #CONF: 0.8665952639072112"
"ASCEN_2 CS1_8 ==> CATL_1 INAT_11 SANI_2" " 331737 #CONF: 0.8665952639072112"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 ==> CATL_1" " 370653 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 ==> NA38_ZZ" " 370653 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ ==> SANI_2" " 370653 #CONF: 0.9682553780645499"
"ASCEN_2 CS1_8 SANI_2 ==> CATL_1 NA38_ZZ" " 370653 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ ==> CATL_1 SANI_2" " 370653 #CONF: 0.9682553780645499"
"ASCEN_2 CATL_1 CS1_8 ==> NA38_ZZ SANI_2" " 370653 #CONF: 0.9682553780645499"
"ASCEN_2 CS1_8 ==> CATL_1 NA38_ZZ SANI_2" " 370653 #CONF: 0.9682553780645499"
"CATL_1 GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ ==> CATL_1" " 449921 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ ==> INAT_11" " 449921 #CONF: 0.9144438392247407"
"GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2 CATL_1" " 449921 #CONF: 0.8803165782934512"
"ASCEN_2 GARL_1 NA38_ZZ ==> CATL_1 INAT_11" " 449921 #CONF: 0.9144438392247407"
"CATL_1 GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 768709 #CONF: 0.8778032679432558"
"ASCEN_2 GARL_1 INAT_11 SANI_2 ==> CATL_1" " 768709 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SANI_2 ==> INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 CATL_1 GARL_1 INAT_11 ==> SANI_2" " 768709 #CONF: 0.9812208250736194"
"GARL_1 INAT_11 SANI_2 ==> ASCEN_2 CATL_1" " 768709 #CONF: 0.8778032679432558"
"CATL_1 GARL_1 INAT_11 ==> ASCEN_2 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 GARL_1 SANI_2 ==> CATL_1 INAT_11" " 768709 #CONF: 0.9160654573361838"
"ASCEN_2 GARL_1 INAT_11 ==> CATL_1 SANI_2" " 768709 #CONF: 0.9812208250736194"
"ASCEN_2 CATL_1 GARL_1 ==> INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"GARL_1 INAT_11 ==> ASCEN_2 CATL_1 SANI_2" " 768709 #CONF: 0.8609185412826158"
"ASCEN_2 GARL_1 ==> CATL_1 INAT_11 SANI_2" " 768709 #CONF: 0.8966606866658424"
"CATL_1 GARL_1 INAT_11 SEXE_1 ==> ASCEN_2" " 386929 #CONF: 0.8839383825299898"
"ASCEN_2 GARL_1 INAT_11 SEXE_1 ==> CATL_1" " 386929 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SEXE_1 ==> INAT_11" " 386929 #CONF: 0.9147928098749554"
"GARL_1 INAT_11 SEXE_1 ==> ASCEN_2 CATL_1" " 386929 #CONF: 0.8839383825299898"
"ASCEN_2 GARL_1 SEXE_1 ==> CATL_1 INAT_11" " 386929 #CONF: 0.9147928098749554"
"CATL_1 GARL_1 INAT_11 SEXE_2 ==> ASCEN_2" " 396492 #CONF: 0.8711027526523581"
"ASCEN_2 GARL_1 INAT_11 SEXE_2 ==> CATL_1" " 396492 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SEXE_2 ==> INAT_11" " 396492 #CONF: 0.9128756046627818"
"GARL_1 INAT_11 SEXE_2 ==> ASCEN_2 CATL_1" " 396492 #CONF: 0.8711027526523581"
"ASCEN_2 GARL_1 SEXE_2 ==> CATL_1 INAT_11" " 396492 #CONF: 0.9128756046627818"
"CATL_1 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 572623 #CONF: 0.9371100986495421"
"ASCEN_2 GARL_1 INAT_11 STOCD_10 ==> CATL_1" " 572623 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 STOCD_10 ==> INAT_11" " 572623 #CONF: 0.924250347830859"
"GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1" " 572623 #CONF: 0.9371100986495421"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 572623 #CONF: 0.8642244176605"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1 INAT_11" " 572623 #CONF: 0.924250347830859"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 572623 #CONF: 0.8642244176605"
"CATL_1 GARL_1 INAT_11 TACT_11 ==> ASCEN_2" " 333500 #CONF: 0.8734848246744403"
"ASCEN_2 GARL_1 INAT_11 TACT_11 ==> CATL_1" " 333500 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 TACT_11 ==> INAT_11" " 333500 #CONF: 0.9129832514796625"
"GARL_1 INAT_11 TACT_11 ==> ASCEN_2 CATL_1" " 333500 #CONF: 0.8734848246744403"
"ASCEN_2 GARL_1 TACT_11 ==> CATL_1 INAT_11" " 333500 #CONF: 0.9129832514796625"
"CATL_1 GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 480703 #CONF: 0.8736972776875066"
"ASCEN_2 GARL_1 NA38_ZZ SANI_2 ==> CATL_1" " 480703 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ ==> SANI_2" " 480703 #CONF: 0.9770068453058437"
"GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 480703 #CONF: 0.8736972776875066"
"CATL_1 GARL_1 NA38_ZZ ==> ASCEN_2 SANI_2" " 480703 #CONF: 0.8523510877293771"
"ASCEN_2 GARL_1 NA38_ZZ ==> CATL_1 SANI_2" " 480703 #CONF: 0.9770068453058437"
"GARL_1 NA38_ZZ ==> ASCEN_2 CATL_1 SANI_2" " 480703 #CONF: 0.8523510877293771"
"CATL_1 GARL_1 NA38_ZZ STOCD_10 ==> ASCEN_2" " 356144 #CONF: 0.9341874019630988"
"ASCEN_2 GARL_1 NA38_ZZ STOCD_10 ==> CATL_1" " 356144 #CONF: 1.0"
"GARL_1 NA38_ZZ STOCD_10 ==> ASCEN_2 CATL_1" " 356144 #CONF: 0.9341874019630988"
"CATL_1 GARL_1 SANI_2 SEXE_1 ==> ASCEN_2" " 413731 #CONF: 0.8775173443568006"
"ASCEN_2 GARL_1 SANI_2 SEXE_1 ==> CATL_1" " 413731 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SEXE_1 ==> SANI_2" " 413731 #CONF: 0.9781591558719434"
"GARL_1 SANI_2 SEXE_1 ==> ASCEN_2 CATL_1" " 413731 #CONF: 0.8775173443568006"
"CATL_1 GARL_1 SEXE_1 ==> ASCEN_2 SANI_2" " 413731 #CONF: 0.8571023121590855"
"ASCEN_2 GARL_1 SEXE_1 ==> CATL_1 SANI_2" " 413731 #CONF: 0.9781591558719434"
"GARL_1 SEXE_1 ==> ASCEN_2 CATL_1 SANI_2" " 413731 #CONF: 0.8571023121590855"
"CATL_1 GARL_1 SANI_2 SEXE_2 ==> ASCEN_2" " 425411 #CONF: 0.8649307504005335"
"ASCEN_2 GARL_1 SANI_2 SEXE_2 ==> CATL_1" " 425411 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SEXE_2 ==> SANI_2" " 425411 #CONF: 0.9794581576808578"
"GARL_1 SANI_2 SEXE_2 ==> ASCEN_2 CATL_1" " 425411 #CONF: 0.8649307504005335"
"ASCEN_2 GARL_1 SEXE_2 ==> CATL_1 SANI_2" " 425411 #CONF: 0.9794581576808578"
"CATL_1 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 608652 #CONF: 0.9352553139506474"
"ASCEN_2 GARL_1 SANI_2 STOCD_10 ==> CATL_1" " 608652 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 STOCD_10 ==> SANI_2" " 608652 #CONF: 0.9824034708838939"
"GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 608652 #CONF: 0.9352553139506474"
"CATL_1 GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 608652 #CONF: 0.9186007552227182"
"ASCEN_2 GARL_1 STOCD_10 ==> CATL_1 SANI_2" " 608652 #CONF: 0.9824034708838939"
"GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 608652 #CONF: 0.9186007552227182"
"CATL_1 GARL_1 SANI_2 TACT_11 ==> ASCEN_2" " 358439 #CONF: 0.8676200411977857"
"ASCEN_2 GARL_1 SANI_2 TACT_11 ==> CATL_1" " 358439 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 TACT_11 ==> SANI_2" " 358439 #CONF: 0.9812557831397863"
"GARL_1 SANI_2 TACT_11 ==> ASCEN_2 CATL_1" " 358439 #CONF: 0.8676200411977857"
"CATL_1 GARL_1 TACT_11 ==> ASCEN_2 SANI_2" " 358439 #CONF: 0.8504960291566911"
"ASCEN_2 GARL_1 TACT_11 ==> CATL_1 SANI_2" " 358439 #CONF: 0.9812557831397863"
"GARL_1 TACT_11 ==> ASCEN_2 CATL_1 SANI_2" " 358439 #CONF: 0.8504960291566911"
"CATL_1 GARL_1 SEXE_1 STOCD_10 ==> ASCEN_2" " 306476 #CONF: 0.9408088212722328"
"ASCEN_2 GARL_1 SEXE_1 STOCD_10 ==> CATL_1" " 306476 #CONF: 1.0"
"GARL_1 SEXE_1 STOCD_10 ==> ASCEN_2 CATL_1" " 306476 #CONF: 0.9408088212722328"
"CATL_1 GARL_1 SEXE_2 STOCD_10 ==> ASCEN_2" " 313078 #CONF: 0.9294892348617099"
"ASCEN_2 GARL_1 SEXE_2 STOCD_10 ==> CATL_1" " 313078 #CONF: 1.0"
"GARL_1 SEXE_2 STOCD_10 ==> ASCEN_2 CATL_1" " 313078 #CONF: 0.9294892348617099"
"ASCEN_2 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 613515 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 ==> INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ ==> SANI_2" " 613515 #CONF: 0.9720034981764488"
"ASCEN_2 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 613515 #CONF: 0.89174339929796"
"ASCEN_2 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 613515 #CONF: 0.9720034981764488"
"ASCEN_2 CATL_1 NA38_ZZ ==> INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"ASCEN_2 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 613515 #CONF: 0.8633322826313331"
"ASCEN_2 INAT_11 NA38_ZZ SEXE_1 ==> CATL_1" " 295571 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SEXE_1 ==> INAT_11" " 295571 #CONF: 0.894168577600029"
